,Branch length stretch,date,numdate
A/Denmark/06/2021|EPI_ISL_8770002|2021-09-13,9.999999959828352e-07,2021-09-13,2021.7082695549148
A/Denmark/07/2021|EPI_ISL_8576447|2021-09-17,9.999999959828352e-07,2021-09-17,2021.7191029999797
A/Denmark/08/2021|EPI_ISL_8576445|2021-09-17,9.999999959828522e-07,2021-09-17,2021.7191029999797
A/Denmark/08/2021|EPI_ISL_8769998|2021-09-17,9.999999959828522e-07,2021-09-17,2021.7191029999797
A/Denmark/1090/2020|EPI_ISL_477512|2020-02-13,0.9981675820094356,2020-02-13,2020.1448680135966
A/Denmark/11/2022|EPI_ISL_9304988|2022-01-09,0.9991508329582477,2022-01-09,2022.0285332742449
A/Denmark/12/2021|EPI_ISL_8769997|2021-09-25,2.0,2021-09-25,2021.7407698897102
A/Denmark/120/2022|EPI_ISL_12322669|2022-02-14,9.99999995982718e-07,2022-02-14,2022.1260342802275
A/Denmark/123/2021|EPI_ISL_9304978|2021-12-31,2.0,2021-12-31,2022.0034809325325
A/Denmark/125/2022|EPI_ISL_12322654|2022-02-14,9.99999995982718e-07,2022-02-14,2022.1260342802275
A/Denmark/13/2021|EPI_ISL_8769992|2021-09-21,0.7118685126977409,2021-09-21,2021.7299364446453
A/Denmark/150/2022|EPI_ISL_12322746|2022-02-17,9.999999959828643e-07,2022-02-17,2022.1341593640261
A/Denmark/211/2022|EPI_ISL_12323482|2022-02-22,1.9709512605333814,2022-02-22,2022.147701169958
A/Denmark/220/2020|EPI_ISL_407960|2020-01-13,1.0000004296638258e-06,2020-01-13,2020.0609088147432
A/Denmark/221/2020|EPI_ISL_407941|2020-01-13,0.9983038156242419,2020-01-13,2020.0609088143442
A/Denmark/244/2020|EPI_ISL_407955|2020-01-15,2.0,2020-01-15,2020.0663255368765
A/Denmark/245/2022|EPI_ISL_12323625|2022-02-25,9.999999959827654e-07,2022-02-25,2022.1558262541557
A/Denmark/274/2020|EPI_ISL_407964|2020-01-16,1.0000004296639145e-06,2020-01-16,2020.0690338985416
A/Denmark/277/2022|EPI_ISL_12323623|2022-02-28,1.9529393935580097,2022-02-28,2022.1639513375555
A/Denmark/28/2021|EPI_ISL_9488850|2021-11-11,1.1605724231256058,2021-11-11,2021.868062869222
A/Denmark/293/2020|EPI_ISL_407942|2020-01-15,1.0000004296639145e-06,2020-01-15,2020.0663255372756
A/Denmark/295/2022|EPI_ISL_12323577|2022-03-01,0.4988545054558858,2022-03-01,2022.1666596988216
A/Denmark/298/2020|EPI_ISL_477519|2020-01-18,2.0,2020-01-18,2020.0744506206752
A/Denmark/302/2020|EPI_ISL_407949|2020-01-13,1.0000004296639145e-06,2020-01-13,2020.0609088147432
A/Denmark/3275/2019|EPI_ISL_400749|2019-11-06,1.0000004296638508e-06,2019-11-06,2019.8760631583243
A/Denmark/3292/2019|EPI_ISL_406278|2019-11-13,1.0000004296638258e-06,2019-11-13,2019.8950216871876
A/Denmark/39/2022|EPI_ISL_9988851|2022-01-14,0.9981868067209763,2022-01-14,2022.042075080576
A/Denmark/511/2022|EPI_ISL_12344160|2022-03-08,0.34022512542561284,2022-03-08,2022.1856182276852
A/Denmark/559/2022|EPI_ISL_12344018|2022-03-09,0.7145398032176478,2022-03-09,2022.1883265889512
A/Denmark/566/2022|EPI_ISL_12343197|2022-03-09,2.0,2022-03-09,2022.1883265889512
A/Denmark/79/2021|EPI_ISL_9488859|2021-12-21,0.39160243043173826,2021-12-21,2021.9763973198706
A/Denmark/84/2021|EPI_ISL_9988839|2021-12-28,2.0,2021-12-28,2021.995355848734
A/Denmark/86/2022|EPI_ISL_10803084|2022-02-06,0.674698320282824,2022-02-06,2022.1043673896988
A/Denmark/87/2021|EPI_ISL_9488861|2021-12-24,0.7082864763248682,2021-12-24,2021.9845224036692
A/District_Of_Columbia/05/2022|EPI_ISL_11497632|2022-02-10,0.948528614281576,2022-02-10,2022.1152008347638
A/District_Of_Columbia/10/2021|EPI_ISL_8810276|2021-12-08,2.0,2021-12-08,2021.9411886234097
A/District_Of_Columbia/24/2022|EPI_ISL_12713472|2022-03-30,2.0,2022-03-30,2022.2452021755416
A/District_Of_Columbia/33/2022|EPI_ISL_12713502|2022-04-15,0.4582638742817988,2022-04-15,2022.288535955801
A/Elista/CRIE/212/2021|EPI_ISL_7019048|2021-11-26,1.28879117765962,2021-11-26,2021.9086882882152
A/Elista/CRIE/232/2021|EPI_ISL_7019069|2021-11-26,2.0,2021-11-26,2021.9086882882152
A/England/10772/2019|EPI_ISL_414057|2019-12-24,1.0000004296639387e-06,2019-12-24,2020.0060644991024
A/England/11499/2020|EPI_ISL_427853|2020-01-22,0.7283765769405465,2020-01-22,2020.08528406574
A/England/194560463/2019|EPI_ISL_405123|2019-11-04,0.8287714308699008,2019-11-04,2019.870646435393
A/England/194740483/2019|EPI_ISL_408042|2019-11-18,0.720314150830879,2019-11-18,2019.9085634931198
A/England/194740627/2019|EPI_ISL_405147|2019-11-14,0.8439030836708535,2019-11-14,2019.897730048055
A/England/194780194/2019|EPI_ISL_428521|2019-11-22,1.0000004296639387e-06,2019-11-22,2019.9193969385838
A/England/194780278/2019|EPI_ISL_405175|2019-11-18,1.0000004296639387e-06,2019-11-18,2019.9085634935188
A/England/194800289/2019|EPI_ISL_405208|2019-11-20,0.921025311205781,2019-11-20,2019.9139802156521
A/England/194800299/2019|EPI_ISL_405089|2019-11-19,1.0000004296639387e-06,2019-11-19,2019.9112718547851
A/England/194840318/2019|EPI_ISL_405250|2019-11-19,1.0000004296639387e-06,2019-11-19,2019.9112718547851
A/England/194840321/2019|EPI_ISL_405094|2019-11-20,1.0000004296639387e-06,2019-11-20,2019.9139802160512
A/England/194840330/2019|EPI_ISL_405254|2019-11-15,1.0000004296639387e-06,2019-11-15,2019.9004384097202
A/England/194940525/2019|EPI_ISL_408306|2019-11-26,1.0000004296639387e-06,2019-11-26,2019.9302303836484
A/England/194980826/2019|EPI_ISL_408349|2019-11-29,1.0000004296639507e-06,2019-11-29,2019.938355467447
A/England/195040635/2019|EPI_ISL_428545|2019-12-09,1.0000004296639387e-06,2019-12-09,2019.965439080109
A/England/195040727/2019|EPI_ISL_408381|2019-12-02,0.9269487523177913,2019-12-02,2019.946480550847
A/England/195080686/2019|EPI_ISL_428580|2019-12-11,2.0,2019-12-11,2019.9708558022426
A/England/195160661/2019|EPI_ISL_428518|2019-12-16,2.0,2019-12-16,2019.9843976085735
A/England/195180883/2019|EPI_ISL_428668|2019-12-08,2.0,2019-12-08,2019.962730718444
A/England/195200779/2019|EPI_ISL_459842|2019-12-20,0.5410229902917457,2019-12-20,2019.9952310536385
A/England/195200780/2019|EPI_ISL_409976|2019-12-23,0.3318276447002661,2019-12-23,2020.003356137437
A/England/200100391/2019|EPI_ISL_470942|2019-12-19,0.7531333647715308,2019-12-19,2019.9925226923722
A/England/200120622/2019|EPI_ISL_470948|2019-12-30,1.0985179850573226,2019-12-30,2020.0223146663006
A/England/200181132/2019|EPI_ISL_487030|2019-12-23,2.0,2019-12-23,2020.003356137437
A/England/200181145/2019|EPI_ISL_486998|2019-12-26,0.6641310318023498,2019-12-26,2020.0114812212357
A/England/200181207/2019|EPI_ISL_487055|2019-12-27,0.99478847999303,2019-12-27,2020.014189582502
A/England/200200175/2020|EPI_ISL_480484|2020-01-02,0.7408664125791865,2020-01-02,2020.031116840416
A/England/200380303/2020|EPI_ISL_480520|2020-01-08,1.0565360013133265,2020-01-08,2020.047367008013
A/England/200420382/2019|EPI_ISL_480533|2019-12-24,2.0,2019-12-24,2020.0060644987034
A/England/201141147/2020|EPI_ISL_9029627|2020-02-20,1.1839090719166228,2020-02-20,2020.1638265424601
A/England/211640706/2021|EPI_ISL_5935277|2021-04-18,2.0,2021-04-18,2021.307432087117
A/England/213740825/2021|EPI_ISL_5935288|2021-09-02,9.999999959828352e-07,2021-09-02,2021.6784775809865
A/England/213861328/2021|EPI_ISL_5935307|2021-09-19,0.711868512697524,2021-09-19,2021.7245197221132
A/England/213900520/2021|EPI_ISL_5935317|2021-09-22,1.2345106517241002,2021-09-22,2021.7326448059116
A/England/214021586/2021|EPI_ISL_5935088|2021-09-29,9.999999959828352e-07,2021-09-29,2021.751603335174
A/England/214100499/2021|EPI_ISL_9402242|2021-10-07,9.999999959828352e-07,2021-10-07,2021.7732702253038
A/England/214200530/2021|EPI_ISL_8609102|2021-10-13,9.999999959828352e-07,2021-10-13,2021.789520392901
A/England/214220885/2021|EPI_ISL_8609112|2021-10-15,0.9981535694250246,2021-10-15,2021.7949371150346
A/England/214240725/2021|EPI_ISL_8609118|2021-10-12,9.999999959828352e-07,2021-10-12,2021.7868120316348
A/England/214340801/2021|EPI_ISL_8609174|2021-10-20,0.9983020379018097,2021-10-20,2021.8084789213656
A/England/214340802/2021|EPI_ISL_8609188|2021-10-20,9.99999995982824e-07,2021-10-20,2021.8084789217646
A/England/214701052/2021|EPI_ISL_8929291|2021-11-17,9.999999959828352e-07,2021-11-17,2021.8843130372184
A/England/214720679/2021|EPI_ISL_8929292|2021-11-19,2.0,2021-11-19,2021.8897297593517
A/England/215060507/2021|EPI_ISL_9650270|2021-12-10,9.999999959828596e-07,2021-12-10,2021.9466053463411
A/England/215160722/2021|EPI_ISL_9383744|2021-12-20,1.3639723950765372,2021-12-20,2021.9736889586043
A/England/215160727/2021|EPI_ISL_9383847|2021-12-18,2.0,2021-12-18,2021.968272236072
A/England/215280755/2021|EPI_ISL_9383908|2021-12-22,0.6847838501466944,2021-12-22,2021.9791056811366
A/England/215281673/2021|EPI_ISL_9383909|2021-12-27,2.0,2021-12-27,2021.9926474874676
A/England/220261230/2022|EPI_ISL_9650314|2022-01-13,9.999999959828503e-07,2022-01-13,2022.039366719709
A/England/220540737/2022|EPI_ISL_11112338|2022-01-25,0.5511885660762488,2022-01-25,2022.0718670545043
A/England/220590291/2022|EPI_ISL_11112343|2022-02-03,0.5814207357775935,2022-02-03,2022.0962423059002
A/England/308/2019|EPI_ISL_399814|2019-10-09,1.000000429663965e-06,2019-10-09,2019.8002290428706
A/England/309/2019|EPI_ISL_399818|2019-10-15,1.000000429663932e-06,2019-10-15,2019.8164792104678
A/England/335/2019|EPI_ISL_399841|2019-10-28,1.000000429663965e-06,2019-10-28,2019.8516879069284
A/England/343/2019|EPI_ISL_399829|2019-10-21,2.0,2019-10-21,2019.8327293776658
A/England/345/2019|EPI_ISL_399832|2019-10-18,1.000000429663965e-06,2019-10-18,2019.8246042942662
A/England/362/2019|EPI_ISL_405122|2019-10-31,1.000000429663965e-06,2019-10-31,2019.859812990727
A/England/378/2019|EPI_ISL_408030|2019-11-18,1.000000429663932e-06,2019-11-18,2019.9085634935188
A/England/384/2019|EPI_ISL_408033|2019-11-18,1.0000004296639387e-06,2019-11-18,2019.9085634935188
A/England/403/2019|EPI_ISL_408050|2019-11-15,1.0000004296639387e-06,2019-11-15,2019.9004384097202
A/England/410/2019|EPI_ISL_405168|2019-11-15,0.9627519435546118,2019-11-15,2019.9004384093212
A/England/411/2019|EPI_ISL_405169|2019-11-19,1.0000004296639387e-06,2019-11-19,2019.9112718547851
A/England/412/2019|EPI_ISL_405170|2019-11-19,1.7850827273798393,2019-11-19,2019.911271854386
A/England/421/2019|EPI_ISL_405184|2019-11-15,2.0,2019-11-15,2019.9004384093212
A/England/481/2019|EPI_ISL_405255|2019-11-19,0.46081150216381384,2019-11-19,2019.911271854386
A/England/483/2019|EPI_ISL_408067|2019-11-22,1.000000429663965e-06,2019-11-22,2019.9193969385838
A/England/501/2019|EPI_ISL_405238|2019-10-20,1.000000429663965e-06,2019-10-20,2019.8300210167988
A/England/51/2020|EPI_ISL_480486|2020-01-06,1.129992678152259,2020-01-06,2020.0419502854807
A/England/540/2019|EPI_ISL_408011|2019-11-22,0.9846490034551331,2019-11-22,2019.9193969381847
A/England/552/2019|EPI_ISL_408295|2019-11-29,0.9727925063321337,2019-11-29,2019.9383554670483
A/England/555/2019|EPI_ISL_408298|2019-11-26,1.0000004296639387e-06,2019-11-26,2019.9302303836484
A/England/571/2019|EPI_ISL_408319|2019-12-02,1.0000004296639387e-06,2019-12-02,2019.946480551246
A/England/585/2019|EPI_ISL_428503|2019-12-04,1.0000004296639387e-06,2019-12-04,2019.951897273778
A/England/599/2019|EPI_ISL_418458|2019-11-13,1.7604888035707664,2019-11-13,2019.8950216867886
A/England/605/2019|EPI_ISL_408296|2019-11-26,2.0,2019-11-26,2019.9302303832494
A/England/644/2019|EPI_ISL_408375|2019-12-05,1.000000429663965e-06,2019-12-05,2019.9546056350443
A/England/650/2019|EPI_ISL_459736|2019-12-09,0.43872973702846757,2019-12-09,2019.9654390797102
A/England/651/2019|EPI_ISL_459737|2019-12-05,1.0000004296639387e-06,2019-12-05,2019.9546056350443
A/England/652/2019|EPI_ISL_459738|2019-12-09,0.6720577594676118,2019-12-09,2019.9654390797102
A/England/667/2019|EPI_ISL_428551|2019-12-10,1.0000004296638895e-06,2019-12-10,2019.9681474413755
A/England/702/2019|EPI_ISL_428576|2019-12-11,2.0,2019-12-11,2019.9708558022426
A/England/708/2019|EPI_ISL_428587|2019-12-11,2.0,2019-12-11,2019.9708558022426
A/England/718/2019|EPI_ISL_459754|2019-12-12,0.698349373737514,2019-12-12,2019.9735641635089
A/England/729/2019|EPI_ISL_428508|2019-12-08,1.0000004296638895e-06,2019-12-08,2019.962730718843
A/England/732/2019|EPI_ISL_459761|2019-12-15,2.0,2019-12-15,2019.9816892473075
A/England/741/2019|EPI_ISL_428620|2019-12-12,0.9859927243688326,2019-12-12,2019.9735641635089
A/England/747/2019|EPI_ISL_428633|2019-12-10,1.0000004296638895e-06,2019-12-10,2019.9681474413755
A/England/756/2019|EPI_ISL_428640|2019-12-11,2.0,2019-12-11,2019.9708558022426
A/England/780/2019|EPI_ISL_459785|2019-12-16,1.0708294060685783,2019-12-16,2019.9843976085735
A/England/812/2019|EPI_ISL_459805|2019-12-16,1.0000004296639387e-06,2019-12-16,2019.9843976089726
A/England/838/2019|EPI_ISL_459835|2019-12-18,0.9981542573403266,2019-12-18,2019.9898143311061
A/England/849/2019|EPI_ISL_459836|2019-12-18,0.9983027163823912,2019-12-18,2019.9898143311061
A/England/893/2019|EPI_ISL_470987|2019-12-30,0.9272357748811635,2019-12-30,2020.0223146663006
A/England/894/2019|EPI_ISL_480463|2019-12-31,0.9983025351613655,2019-12-31,2020.0250230275667
A/England/922/2019|EPI_ISL_459846|2019-12-16,1.0701958433086989,2019-12-16,2019.9843976085735
A/England/94540758/2019|EPI_ISL_401559|2019-10-25,0.42501438639873573,2019-10-25,2019.8435628227307
A/England/94540759/2019|EPI_ISL_401560|2019-10-25,1.0192822638980616,2019-10-25,2019.8435628227307
A/Eskilstuna/10/2021|EPI_ISL_8377542|2021-11-23,0.9752950675798144,2021-11-23,2021.9005632044166
A/Estonia/126500/2020|EPI_ISL_500731|2020-02-19,0.9645631007440238,2020-02-19,2020.1611181811938
A/Estonia/168131/2022|EPI_ISL_12240118|2022-01-06,1.0922876822842837,2022-01-06,2022.0204081904465
A/Estonia/168141/2022|EPI_ISL_12240120|2022-01-05,0.4936733051952043,2022-01-05,2022.0176998291802
A/Extremadura/1243/2022|EPI_ISL_11814269|2022-03-09,2.0,2022-03-09,2022.1883265889512
A/Finland/135/2019|EPI_ISL_399947|2019-10-25,1.0000004296638508e-06,2019-10-25,2019.8435628231298
A/Finland/172/2020|EPI_ISL_466926|2020-01-01,2.0,2020-01-01,2020.0284084791494
A/Finland/181/2020|EPI_ISL_467018|2020-02-01,1.0000004296639437e-06,2020-02-01,2020.112367678801
A/Finland/181/2020|EPI_ISL_485739|2020-02-01,1.0000004296639437e-06,2020-02-01,2020.112367678801
A/Florida/01/2022|EPI_ISL_10492926|2022-01-10,2.0,2022-01-10,2022.0312416355114
A/Florida/02/2021|EPI_ISL_7256569|2021-10-20,9.999999959828767e-07,2021-10-20,2021.8084789217646
A/Florida/08/2021|EPI_ISL_7602480|2021-11-12,0.9983022789029464,2021-11-12,2021.8707712304883
A/Florida/110/2019|EPI_ISL_397205|2019-10-02,1.0000004296638393e-06,2019-10-02,2019.781270514007
A/Florida/119/2019|EPI_ISL_398796|2019-10-21,0.9983029338411827,2019-10-21,2019.8327293776658
A/Florida/12/2021|EPI_ISL_8557724|2021-11-21,9.999999959827283e-07,2021-11-21,2021.8951464822833
A/Florida/127/2019|EPI_ISL_404749|2019-11-21,0.9983862431288645,2019-11-21,2019.9166885769187
A/Florida/139/2019|EPI_ISL_491828|2019-12-13,0.9982899109834852,2019-12-13,2019.9762725247751
A/Florida/143/2019|EPI_ISL_412131|2019-12-30,1.035691298246071,2019-12-30,2020.0223146663006
A/Florida/19/2021|EPI_ISL_9390636|2021-12-05,9.999999959827283e-07,2021-12-05,2021.93306354001
A/Florida/22/2022|EPI_ISL_12713520|2022-02-26,2.0,2022-02-26,2022.158534615023
A/Florida/23/2017|EPI_ISL_270166|2017-03-23,0.5273638948326679,2017-03-23,2017.280098884264
A/Florida/31/2022|EPI_ISL_12713572|2022-04-19,1.5405856947050944,2022-04-19,2022.2993694008658
A/France/IHUMI_InfluenzaAH3N2_genome_60678_4/2021|EPI_ISL_6795391|2021-07-01,9.99999995983049e-07,2021-07-01,2021.5078508212152
A/Friuli_Venezia_Giulia/233/2019|EPI_ISL_416221|2019-11-28,0.9983027308442615,2019-11-28,2019.935647105782
A/Friuli_Venezia_Giulia/257/2020|EPI_ISL_486719|2020-02-11,1.7247492086132932,2020-02-11,2020.139451291064
A/Fujian-Xinluo/1684/2020|EPI_ISL_522425|2020-04-15,1.0108735029872953,2020-04-15,2020.3127864121016
A/GUNMA/36/2020|EPI_ISL_684053|2020-01-28,0.9774429476013077,2020-01-28,2020.1015342333374
A/Galicia/1605/2022|EPI_ISL_12646531|2022-03-14,0.32446854379186646,2022-03-14,2022.2018683952824
A/Galicia/1606/2022|EPI_ISL_12646549|2022-03-18,9.999999959827283e-07,2022-03-18,2022.2127018407464
A/Gavle/9/2019|EPI_ISL_398731|2019-10-29,1.000000429663965e-06,2019-10-29,2019.8543962681945
A/Georgia/03/2020|EPI_ISL_416805|2020-01-27,2.0,2020-01-27,2020.098825872071
A/Georgia/05/2021|EPI_ISL_8557855|2021-11-23,9.999999959827283e-07,2021-11-23,2021.9005632048156
A/Georgia/1275/2019|EPI_ISL_407474|2019-12-27,0.9601804839884245,2019-12-27,2020.014189582502
A/Georgia/2052/2021|EPI_ISL_12219445|2021-12-17,0.6382324526117509,2021-12-17,2021.9655638748056
A/Germany/11985/2020|EPI_ISL_463777|2020-02-13,0.370386880259062,2020-02-13,2020.1448680135966
A/Germany/12218/2021|EPI_ISL_4702754|2021-09-07,9.99999995982803e-07,2021-09-07,2021.6920193873175
A/Germany/12426/2021|EPI_ISL_7404288|2021-09-30,9.99999995982803e-07,2021-09-30,2021.7543116964405
A/Germany/12672/2022|EPI_ISL_12729594|2022-03-01,0.999285484527659,2022-03-01,2022.1666596988216
A/Grenoble/185/2020|EPI_ISL_498324|2020-01-10,1.0530909199412777,2020-01-10,2020.0527837305456
A/Grenoble/2789/2020_oct|EPI_ISL_707784|2020-10-21,1.000000429663824e-06,2020-10-21,2020.8246666918142
A/Grenoble/2789/2020|EPI_ISL_984703|2020-10-21,1.000000429663824e-06,2020-10-21,2020.8246666918142
A/Guangdong-Gaoming/31/2019|EPI_ISL_485555|2019-12-13,0.9943739985210761,2019-12-13,2019.9762725247751
A/Guatemala/09/2022|EPI_ISL_12710567|2022-01-04,0.9983027011202643,2022-01-04,2022.014991467914
A/Guatemala/39/2022|EPI_ISL_12710452|2022-01-23,1.1031844900743202,2022-01-23,2022.066450331972
A/Haiti/70008/2019|EPI_ISL_413730|2019-10-24,2.0,2019-10-24,2019.8408544614647
A/Haiti/70094/2019|EPI_ISL_413728|2019-10-24,0.37144332379263867,2019-10-24,2019.8408544614647
A/Halmstad/2/2020|EPI_ISL_413685|2020-02-16,0.6398575853829782,2020-02-16,2020.1529930973952
A/Haute_Normandie/27444/2021|EPI_ISL_9401967|2021-09-11,9.999999959828352e-07,2021-09-11,2021.7028528323822
A/Hawaii/01/2020|EPI_ISL_412179|2020-01-05,1.053810115262868,2020-01-05,2020.0392419242144
A/Hawaii/03/2022|EPI_ISL_11533853|2022-02-23,2.0,2022-02-23,2022.1504095312246
A/Hawaii/42/2019|EPI_ISL_398940|2019-05-28,1.616360101265544,2019-05-28,2019.4373086327994
A/Hawaii/85/2019|EPI_ISL_404603|2019-12-16,0.9983025351613655,2019-12-16,2019.9843976085735
A/Hebei-Sanhe/3148/2019|EPI_ISL_410650|2019-11-25,1.000000429663839e-06,2019-11-25,2019.9275220223824
A/Heilongjiang-Jiguan/1222/2020|EPI_ISL_485412|2020-03-16,2.0,2020-03-16,2020.2315355741152
A/Hessen/25/2020|EPI_ISL_481443|2020-02-24,1.286845295303172,2020-02-24,2020.1746599875248
A/Hessen/45/2020|EPI_ISL_481472|2020-03-09,2.0,2020-03-09,2020.212577045252
A/Honduras/8971/2022|EPI_ISL_11496629|2022-01-04,0.7202431301866574,2022-01-04,2022.014991467914
A/Hong_Kong/2286/2017|EPI_ISL_298548|2017-01-01,0.3699923164119994,2017-01-01,2017.0607216217008
A/Hong_Kong/2671/2019|EPI_ISL_412381|2019-06-17,0.9700884193271505,2019-06-17,2019.4914758581235
A/Hong_Kong/2678/2019|EPI_ISL_377308|2019-06-18,2.0,2019-06-18,2019.49418421939
A/Hong_Kong/4435/2019|EPI_ISL_406301|2019-11-29,1.000000429663854e-06,2019-11-29,2019.938355467447
A/Hong_Kong/4436/2019|EPI_ISL_406302|2019-12-01,2.0,2019-12-01,2019.9437721895804
A/Hong_Kong/45/2019|EPI_ISL_390308|2018-12-24,0.2437114403094537,2018-12-24,2019.0168355462206
A/Hong_Kong/656/2018|EPI_ISL_312267|2018-04-07,0.9881444757220085,2018-04-07,2018.3099532557399
A/Hong_Kong/701/2020|EPI_ISL_732326|2020-03-10,2.0,2020-03-10,2020.215285406518
A/Hong_Kong/711/2020|EPI_ISL_732331|2020-03-20,0.9983045026278202,2020-03-20,2020.2423690191802
A/Human/Moscow/18/2020|EPI_ISL_419382|2020-01-22,2.0,2020-01-22,2020.08528406574
A/Human/New_York_City/PV11474/2020|EPI_ISL_4056255|2020-10-04,1.1333728467796618,2020-10-04,2020.7786245498896
A/Hunan-Lusong/1986/2019|EPI_ISL_402223|2019-12-02,0.9981551253086562,2019-12-02,2019.946480550847
A/Hunan-Yongding/11244/2019|EPI_ISL_410658|2019-12-20,0.9983033912732591,2019-12-20,2019.9952310536385
A/Hungary/10/2020|EPI_ISL_407149|2020-01-13,0.9035720417735027,2020-01-13,2020.0609088143442
A/Hungary/11/2020|EPI_ISL_407150|2020-01-14,0.79999631638469,2020-01-14,2020.0636171756103
A/Hungary/2/2022|EPI_ISL_9593233|2022-01-11,9.999999959827654e-07,2022-01-11,2022.0339499971765
A/Iceland/18/2020|EPI_ISL_477534|2020-02-29,1.0000004296639387e-06,2020-02-29,2020.1882017942548
A/Iceland/26/2020|EPI_ISL_485759|2020-03-13,2.0,2020-03-13,2020.2234104903168
A/Iceland/29/2020|EPI_ISL_477539|2020-03-16,2.0,2020-03-16,2020.2315355741152
A/Idaho/03/2021|EPI_ISL_11533808|2021-12-25,2.0,2021-12-25,2021.9872307649355
A/Idaho/07/2022|EPI_ISL_11959221|2022-02-10,9.999999959827283e-07,2022-02-10,2022.1152008351626
A/Idaho/19/2022|EPI_ISL_12716154|2022-03-22,1.008468428209338,2022-03-22,2022.223535285412
A/Idaho/33/2016|EPI_ISL_232560|2016-06-07,0.749812673306815,2016-06-07,2016.4994137492793
A/Idaho/46/2019|EPI_ISL_402487|2019-12-07,2.0,2019-12-07,2019.9600223571779
A/Idaho/52/2019|EPI_ISL_449736|2019-12-25,0.8310502442871341,2019-12-25,2020.0087728599697
A/Illinois/04/2022|EPI_ISL_11533868|2022-02-08,1.0607301844994932,2022-02-08,2022.1097841122314
A/Illinois/07/2021|EPI_ISL_9346176|2021-12-19,0.5274557102821282,2021-12-19,2021.970980597338
A/Illinois/08/2020|EPI_ISL_455796|2020-02-21,1.000000429663878e-06,2020-02-21,2020.1665349041252
A/Illinois/08/2020|EPI_ISL_455801|2020-02-21,1.000000429663878e-06,2020-02-21,2020.1665349041252
A/Illinois/10/2020|EPI_ISL_455797|2020-03-03,1.1717310542648036,2020-03-03,2020.1963268776547
A/Illinois/11/2021|EPI_ISL_9631597|2021-12-21,9.999999959827283e-07,2021-12-21,2021.9763973202696
A/Illinois/14/2022|EPI_ISL_12710570|2022-03-31,2.0,2022-03-31,2022.247910536808
A/Illinois/16/2022|EPI_ISL_12713541|2022-04-15,2.0,2022-04-15,2022.288535955801
A/India/2155/2021|EPI_ISL_10828440|2021-09-03,0.8401136518783479,2021-09-03,2021.6811859418535
A/India/2158/2021|EPI_ISL_10828474|2021-09-15,9.999999959828596e-07,2021-09-15,2021.7136862774473
A/India/2160/2021|EPI_ISL_10828452|2021-10-12,2.0,2021-10-12,2021.786812031236
A/India/2167/2021|EPI_ISL_10828495|2021-09-23,1.0216217842927644,2021-09-23,2021.735353167178
A/India/PUN-NIV290244/2021|EPI_ISL_4373446|2021-01-12,0.6404148186753618,2021-01-12,2021.0474294055607
A/India/PUN-NIV299083/2021|EPI_ISL_4373432|2021-04-01,9.99999995982772e-07,2021-04-01,2021.2613899459905
A/India/PUN-NIV301132/2021|EPI_ISL_4080561|2021-04-11,2.0,2021-04-11,2021.2884735582534
A/India/PUN-NIV301718/2021|EPI_ISL_4080570|2021-04-12,1.6400343110209752,2021-04-12,2021.2911819195197
A/India/PUN-NIV301759/2021|EPI_ISL_4373531|2021-04-12,0.401566409876372,2021-04-12,2021.2911819195197
A/India/PUN-NIV302100/2021|EPI_ISL_4080565|2021-04-12,0.4407022654600582,2021-04-12,2021.2911819195197
A/India/PUN-NIV303835/2021|EPI_ISL_4080560|2021-04-20,9.999999959827524e-07,2021-04-20,2021.3128488100483
A/India/PUN-NIV303835/2021|EPI_ISL_4373458|2021-04-20,9.999999959827524e-07,2021-04-20,2021.3128488100483
A/India/PUN-NIV312063/2021|EPI_ISL_4373546|2021-05-09,2.0,2021-05-09,2021.3643076737073
A/India/PUN-NIV323256/2021|EPI_ISL_4373402|2021-06-21,0.5366370373291498,2021-06-21,2021.4807672081542
A/India/Pun-NIV289524/2021_Jan|EPI_ISL_1246959|2021-01-07,9.999999959828225e-07,2021-01-07,2021.0338875996288
A/India/Pun-NIV290244/2021_Jan|EPI_ISL_1246963|2021-01-12,0.6404180802253864,2021-01-12,2021.0474294055607
A/India/Pun-NIV293212/2021_Feb|EPI_ISL_1718306|2021-02-09,9.999999959828225e-07,2021-02-09,2021.1232635214137
A/India/Pun-NIV293349/2021_Feb|EPI_ISL_2365359|2021-02-10,2.0,2021-02-10,2021.1259718822807
A/India/Pun-NIV293693/2021_Feb|EPI_ISL_2365360|2021-02-15,2.0,2021-02-15,2021.1395136886117
A/India/Pun-NIV295198/2021_Mar|EPI_ISL_1718310|2021-03-03,2.0,2021-03-03,2021.1828474688714
A/India/Pun-NIV300460/2021_Apr|EPI_ISL_2365362|2021-04-08,2.0,2021-04-08,2021.2803484744547
A/Indiana/01/2022|EPI_ISL_11533860|2022-02-08,1.0212836309663056,2022-02-08,2022.1097841122314
A/Indiana/08/2018|EPI_ISL_305809|2018-02-06,0.7471677057691382,2018-02-06,2018.1474515797674
A/Indiana/09/2022|EPI_ISL_12713232|2022-03-20,1.2414884899860577,2022-03-20,2022.2181185628797
A/Indiana/46/2019|EPI_ISL_409362|2019-12-14,2.0,2019-12-14,2019.9789808860414
